global_document	global_page	document_name	document_number	disease_state
621280	73	CLL-14 Core Study Deck (v20.0)	BCL2-AA-00026-FM	Chronic Lymphocytic Leukemia (CLL)
621280	17	CLL-14 Core Study Deck (v20.0)	BCL2-AA-00026-FM	Chronic Lymphocytic Leukemia (CLL)
621280	56	CLL-14 Core Study Deck (v20.0)	BCL2-AA-00026-FM	Chronic Lymphocytic Leukemia (CLL)
621280	72	CLL-14 Core Study Deck (v20.0)	BCL2-AA-00026-FM	Chronic Lymphocytic Leukemia (CLL)
621280	10	CLL-14 Core Study Deck (v20.0)	BCL2-AA-00026-FM	Chronic Lymphocytic Leukemia (CLL)
1194022	3	Managing Potential Drug-Drug Interactions with Venetoclax (Interactive PDF) (v4.0)	BCL2-AA-00093-FM	Chronic Lymphocytic Leukemia (CLL)
1194022	7	Managing Potential Drug-Drug Interactions with Venetoclax (Interactive PDF) (v4.0)	BCL2-AA-00093-FM	Chronic Lymphocytic Leukemia (CLL)
2863222	11	VIALE T poster EBMT 2023 (v2.0)	BCL2-AA-00196-FM	Acute Myeloid Leukemia (AML)
2863222	15	VIALE T poster EBMT 2023 (v2.0)	BCL2-AA-00196-FM	Acute Myeloid Leukemia (AML)
2863222	13	VIALE T poster EBMT 2023 (v2.0)	BCL2-AA-00196-FM	Acute Myeloid Leukemia (AML)
2863222	4	VIALE T poster EBMT 2023 (v2.0)	BCL2-AA-00196-FM	Acute Myeloid Leukemia (AML)
2863222	12	VIALE T poster EBMT 2023 (v2.0)	BCL2-AA-00196-FM	Acute Myeloid Leukemia (AML)
2863222	7	VIALE T poster EBMT 2023 (v2.0)	BCL2-AA-00196-FM	Acute Myeloid Leukemia (AML)
2863222	14	VIALE T poster EBMT 2023 (v2.0)	BCL2-AA-00196-FM	Acute Myeloid Leukemia (AML)
2863222	18	VIALE T poster EBMT 2023 (v2.0)	BCL2-AA-00196-FM	Acute Myeloid Leukemia (AML)
2863222	9	VIALE T poster EBMT 2023 (v2.0)	BCL2-AA-00196-FM	Acute Myeloid Leukemia (AML)
2863222	1	VIALE T poster EBMT 2023 (v2.0)	BCL2-AA-00196-FM	Acute Myeloid Leukemia (AML)
2863222	10	VIALE T poster EBMT 2023 (v2.0)	BCL2-AA-00196-FM	Acute Myeloid Leukemia (AML)
2863222	6	VIALE T poster EBMT 2023 (v2.0)	BCL2-AA-00196-FM	Acute Myeloid Leukemia (AML)
3261922	20	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
3261922	55	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
3261922	28	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
3261922	33	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
3261922	42	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
3261922	59	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
3261922	22	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
3261922	57	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
3261922	39	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
3261922	26	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
3261922	62	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
3261922	30	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
3261922	21	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
3261922	3	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
3261922	56	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
3261922	65	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
3261922	29	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
3261922	23	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
3261922	5	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
3261922	41	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
3261922	58	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
3261922	67	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
3261922	54	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
3261922	63	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
3261922	27	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
3261922	11	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
3261922	31	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
3261922	40	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
3261922	66	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
3261922	17	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
3261922	44	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
3261922	12	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
3261922	38	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
3261922	52	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
3261922	69	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
3261922	32	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
3261922	18	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
3261922	36	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
3261922	10	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
3261922	51	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
3261922	34	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
3261922	50	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
3261922	37	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
3261922	48	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
3261922	8	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
3261922	47	VIALE T v7 protocol deck for external use with VIALE T sites only (v2.0)	BCL2-AA-00221-FM	Acute Myeloid Leukemia (AML)
860425	37	Pan Ven Cross-indication Scientific Story (v1.0)	BCL2-AA-00062-FM	Acute Lymphoblastic Leukemia (ALL), Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL), Chronic Myeloid Leukemia (CML), Hematologic Malignancies, Multiple Myeloma (MM)
860425	33	Pan Ven Cross-indication Scientific Story (v1.0)	BCL2-AA-00062-FM	Acute Lymphoblastic Leukemia (ALL), Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL), Chronic Myeloid Leukemia (CML), Hematologic Malignancies, Multiple Myeloma (MM)
860425	68	Pan Ven Cross-indication Scientific Story (v1.0)	BCL2-AA-00062-FM	Acute Lymphoblastic Leukemia (ALL), Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL), Chronic Myeloid Leukemia (CML), Hematologic Malignancies, Multiple Myeloma (MM)
860425	84	Pan Ven Cross-indication Scientific Story (v1.0)	BCL2-AA-00062-FM	Acute Lymphoblastic Leukemia (ALL), Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL), Chronic Myeloid Leukemia (CML), Hematologic Malignancies, Multiple Myeloma (MM)
860425	47	Pan Ven Cross-indication Scientific Story (v1.0)	BCL2-AA-00062-FM	Acute Lymphoblastic Leukemia (ALL), Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL), Chronic Myeloid Leukemia (CML), Hematologic Malignancies, Multiple Myeloma (MM)
860425	19	Pan Ven Cross-indication Scientific Story (v1.0)	BCL2-AA-00062-FM	Acute Lymphoblastic Leukemia (ALL), Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL), Chronic Myeloid Leukemia (CML), Hematologic Malignancies, Multiple Myeloma (MM)
860425	46	Pan Ven Cross-indication Scientific Story (v1.0)	BCL2-AA-00062-FM	Acute Lymphoblastic Leukemia (ALL), Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL), Chronic Myeloid Leukemia (CML), Hematologic Malignancies, Multiple Myeloma (MM)
860425	13	Pan Ven Cross-indication Scientific Story (v1.0)	BCL2-AA-00062-FM	Acute Lymphoblastic Leukemia (ALL), Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL), Chronic Myeloid Leukemia (CML), Hematologic Malignancies, Multiple Myeloma (MM)
860425	29	Pan Ven Cross-indication Scientific Story (v1.0)	BCL2-AA-00062-FM	Acute Lymphoblastic Leukemia (ALL), Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL), Chronic Myeloid Leukemia (CML), Hematologic Malignancies, Multiple Myeloma (MM)
860425	25	Pan Ven Cross-indication Scientific Story (v1.0)	BCL2-AA-00062-FM	Acute Lymphoblastic Leukemia (ALL), Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL), Chronic Myeloid Leukemia (CML), Hematologic Malignancies, Multiple Myeloma (MM)
860425	55	Pan Ven Cross-indication Scientific Story (v1.0)	BCL2-AA-00062-FM	Acute Lymphoblastic Leukemia (ALL), Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL), Chronic Myeloid Leukemia (CML), Hematologic Malignancies, Multiple Myeloma (MM)
860425	24	Pan Ven Cross-indication Scientific Story (v1.0)	BCL2-AA-00062-FM	Acute Lymphoblastic Leukemia (ALL), Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL), Chronic Myeloid Leukemia (CML), Hematologic Malignancies, Multiple Myeloma (MM)
860425	59	Pan Ven Cross-indication Scientific Story (v1.0)	BCL2-AA-00062-FM	Acute Lymphoblastic Leukemia (ALL), Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL), Chronic Myeloid Leukemia (CML), Hematologic Malignancies, Multiple Myeloma (MM)
860425	57	Pan Ven Cross-indication Scientific Story (v1.0)	BCL2-AA-00062-FM	Acute Lymphoblastic Leukemia (ALL), Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL), Chronic Myeloid Leukemia (CML), Hematologic Malignancies, Multiple Myeloma (MM)
860425	17	Pan Ven Cross-indication Scientific Story (v1.0)	BCL2-AA-00062-FM	Acute Lymphoblastic Leukemia (ALL), Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL), Chronic Myeloid Leukemia (CML), Hematologic Malignancies, Multiple Myeloma (MM)
860425	56	Pan Ven Cross-indication Scientific Story (v1.0)	BCL2-AA-00062-FM	Acute Lymphoblastic Leukemia (ALL), Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL), Chronic Myeloid Leukemia (CML), Hematologic Malignancies, Multiple Myeloma (MM)
860425	61	Pan Ven Cross-indication Scientific Story (v1.0)	BCL2-AA-00062-FM	Acute Lymphoblastic Leukemia (ALL), Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL), Chronic Myeloid Leukemia (CML), Hematologic Malignancies, Multiple Myeloma (MM)
860425	27	Pan Ven Cross-indication Scientific Story (v1.0)	BCL2-AA-00062-FM	Acute Lymphoblastic Leukemia (ALL), Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL), Chronic Myeloid Leukemia (CML), Hematologic Malignancies, Multiple Myeloma (MM)
860425	62	Pan Ven Cross-indication Scientific Story (v1.0)	BCL2-AA-00062-FM	Acute Lymphoblastic Leukemia (ALL), Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL), Chronic Myeloid Leukemia (CML), Hematologic Malignancies, Multiple Myeloma (MM)
860425	8	Pan Ven Cross-indication Scientific Story (v1.0)	BCL2-AA-00062-FM	Acute Lymphoblastic Leukemia (ALL), Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL), Chronic Myeloid Leukemia (CML), Hematologic Malignancies, Multiple Myeloma (MM)
860425	54	Pan Ven Cross-indication Scientific Story (v1.0)	BCL2-AA-00062-FM	Acute Lymphoblastic Leukemia (ALL), Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL), Chronic Myeloid Leukemia (CML), Hematologic Malignancies, Multiple Myeloma (MM)
860425	40	Pan Ven Cross-indication Scientific Story (v1.0)	BCL2-AA-00062-FM	Acute Lymphoblastic Leukemia (ALL), Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL), Chronic Myeloid Leukemia (CML), Hematologic Malignancies, Multiple Myeloma (MM)
860425	38	Pan Ven Cross-indication Scientific Story (v1.0)	BCL2-AA-00062-FM	Acute Lymphoblastic Leukemia (ALL), Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL), Chronic Myeloid Leukemia (CML), Hematologic Malignancies, Multiple Myeloma (MM)
860425	7	Pan Ven Cross-indication Scientific Story (v1.0)	BCL2-AA-00062-FM	Acute Lymphoblastic Leukemia (ALL), Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL), Chronic Myeloid Leukemia (CML), Hematologic Malignancies, Multiple Myeloma (MM)
860425	43	Pan Ven Cross-indication Scientific Story (v1.0)	BCL2-AA-00062-FM	Acute Lymphoblastic Leukemia (ALL), Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL), Chronic Myeloid Leukemia (CML), Hematologic Malignancies, Multiple Myeloma (MM)
860425	23	Pan Ven Cross-indication Scientific Story (v1.0)	BCL2-AA-00062-FM	Acute Lymphoblastic Leukemia (ALL), Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL), Chronic Myeloid Leukemia (CML), Hematologic Malignancies, Multiple Myeloma (MM)
860425	49	Pan Ven Cross-indication Scientific Story (v1.0)	BCL2-AA-00062-FM	Acute Lymphoblastic Leukemia (ALL), Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL), Chronic Myeloid Leukemia (CML), Hematologic Malignancies, Multiple Myeloma (MM)
3602194	8	RINVOQ IBD Malignancies deck - SAFETY SERIES (v1.0)	JAKa-AA-00646-FM	Crohns Disease (CD), Ulcerative Colitis (UC)
3602194	18	RINVOQ IBD Malignancies deck - SAFETY SERIES (v1.0)	JAKa-AA-00646-FM	Crohns Disease (CD), Ulcerative Colitis (UC)
703483	22	MRD in patients with CLL (v3.0)	BCL2-AA-00034-FM	Chronic Lymphocytic Leukemia (CLL)
703483	30	MRD in patients with CLL (v3.0)	BCL2-AA-00034-FM	Chronic Lymphocytic Leukemia (CLL)
703483	21	MRD in patients with CLL (v3.0)	BCL2-AA-00034-FM	Chronic Lymphocytic Leukemia (CLL)
703483	5	MRD in patients with CLL (v3.0)	BCL2-AA-00034-FM	Chronic Lymphocytic Leukemia (CLL)
703483	9	MRD in patients with CLL (v3.0)	BCL2-AA-00034-FM	Chronic Lymphocytic Leukemia (CLL)
703483	6	MRD in patients with CLL (v3.0)	BCL2-AA-00034-FM	Chronic Lymphocytic Leukemia (CLL)
6019531	33	EPCORE NHL-1 DLBCL Infographic Deck (v1.0)	EPCO-AA-00068-FM	DLBCL
6019531	6	EPCORE NHL-1 DLBCL Infographic Deck (v1.0)	EPCO-AA-00068-FM	DLBCL
6019531	53	EPCORE NHL-1 DLBCL Infographic Deck (v1.0)	EPCO-AA-00068-FM	DLBCL
6019531	52	EPCORE NHL-1 DLBCL Infographic Deck (v1.0)	EPCO-AA-00068-FM	DLBCL
6019531	7	EPCORE NHL-1 DLBCL Infographic Deck (v1.0)	EPCO-AA-00068-FM	DLBCL
2937776	11	Manuscript Overview Deck: UPA as Induction & Maintenance Therapy for CD (v1.0)	JAKa-AA-00606-FM	Crohns Disease (CD)
2937776	2	Manuscript Overview Deck: UPA as Induction & Maintenance Therapy for CD (v1.0)	JAKa-AA-00606-FM	Crohns Disease (CD)
2937776	28	Manuscript Overview Deck: UPA as Induction & Maintenance Therapy for CD (v1.0)	JAKa-AA-00606-FM	Crohns Disease (CD)
2937776	4	Manuscript Overview Deck: UPA as Induction & Maintenance Therapy for CD (v1.0)	JAKa-AA-00606-FM	Crohns Disease (CD)
2937776	3	Manuscript Overview Deck: UPA as Induction & Maintenance Therapy for CD (v1.0)	JAKa-AA-00606-FM	Crohns Disease (CD)
2937776	25	Manuscript Overview Deck: UPA as Induction & Maintenance Therapy for CD (v1.0)	JAKa-AA-00606-FM	Crohns Disease (CD)
2937776	5	Manuscript Overview Deck: UPA as Induction & Maintenance Therapy for CD (v1.0)	JAKa-AA-00606-FM	Crohns Disease (CD)
2937776	27	Manuscript Overview Deck: UPA as Induction & Maintenance Therapy for CD (v1.0)	JAKa-AA-00606-FM	Crohns Disease (CD)
2937776	9	Manuscript Overview Deck: UPA as Induction & Maintenance Therapy for CD (v1.0)	JAKa-AA-00606-FM	Crohns Disease (CD)
2937776	10	Manuscript Overview Deck: UPA as Induction & Maintenance Therapy for CD (v1.0)	JAKa-AA-00606-FM	Crohns Disease (CD)
1939676	11	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	110	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	99	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	101	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	20	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	2	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	91	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	19	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	55	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	37	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	73	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	28	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	64	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	82	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	15	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	51	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	33	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	24	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	105	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	60	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	42	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	6	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	59	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	77	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	68	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	13	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	31	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	112	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	22	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	40	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	4	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	93	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	39	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	75	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	48	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	84	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	17	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	35	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	71	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	107	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	26	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	62	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	44	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	97	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	111	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	30	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	21	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	3	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	56	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	92	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	74	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	38	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	65	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	29	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	52	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	16	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	70	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	34	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	115	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	25	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
1939676	106	Risankizumab CD - Global IMA (v4.0)	RISN-AA-00395-FM	Crohns Disease (CD)
